1,1,53.29,61.46,123.68,58.9,1,1,1.0
1,2,0.0,13.07,18.0,29.79,1,1,1.0
1,3,97.68,0.0,218.42000000000002,62.6,1,1,1.0
1,4,310.7,0.0,397.44,113.47,1,1,1.0
2,1,36.79,55.35,115.01000000000002,57.73,1,1,1.0
2,2,0.0,13.07,10.55,29.79,1,1,1.0
2,3,97.64,0.0,217.69,62.46,1,1,1.0
2,4,310.4,0.0,397.36,113.01,1,1,1.0
3,1,19.73,54.6,113.27,53.49999999999999,1,1,1.0
3,2,0.0,13.07,3.1,29.79,1,1,1.0
3,3,97.6,0.0,216.97,62.31,1,1,1.0
3,4,310.1,0.0,397.28999999999996,112.54,1,1,1.0
4,1,3.4,51.3,109.19999999999999,53.10000000000001,1,1,1.0
4,3,97.56,0.0,216.24,62.17,1,1,1.0
4,4,309.8,0.0,397.21,112.07,1,1,1.0
5,1,0.0,48.3,93.5,52.400000000000006,1,1,1.0
5,3,97.53,0.0,218.07000000000002,62.02,1,1,1.0
5,4,309.5,0.0,397.14,111.6,1,1,1.0
6,1,0.0,46.2,75.8,50.8,1,1,1.0
6,3,97.49,0.0,216.40999999999997,61.94,1,1,1.0
6,4,308.65,0.0,397.61,111.65,1,1,1.0
7,1,0.0,41.4,57.4,51.9,1,1,1.0
7,3,97.45,0.0,214.75,61.85,1,1,1.0
7,4,307.8,0.0,398.08,111.7,1,1,1.0
8,1,0.0,41.4,41.5,51.9,1,1,1.0
8,3,97.41,0.0,214.47,61.77,1,1,1.0
8,4,307.6,0.0,397.90999999999997,111.75,1,1,1.0
9,1,0.0,41.4,26.3,51.9,1,1,1.0
9,3,97.37,0.0,214.19,61.68,1,1,1.0
9,4,307.4,0.0,397.73,111.8,1,1,1.0
10,1,0.0,41.4,12.8,51.9,1,1,1.0
10,5,920.55,186.67,39.450000000000045,80.69000000000003,1,1,1.0
10,3,97.34,0.0,213.89000000000001,61.6,1,1,1.0
10,4,307.2,0.0,397.55,111.85,1,1,1.0
11,5,876.04,178.17,83.96000000000004,89.83000000000001,1,1,1.0
11,3,97.3,0.0,213.61,61.51,1,1,1.0
11,4,307.0,0.0,397.38,111.9,1,1,1.0
12,5,831.53,169.68,128.47000000000003,98.94999999999999,1,1,1.0
12,3,97.26,0.0,213.32999999999998,61.43,1,1,1.0
12,4,306.8,0.0,397.2,111.95,1,1,1.0
13,5,787.02,161.18,172.98000000000002,108.08999999999997,1,1,1.0
13,3,97.22,0.0,213.04999999999998,61.34,1,1,1.0
13,4,306.9,0.0,397.05000000000007,111.81,1,1,1.0
14,5,742.51,152.69,217.49,117.20999999999998,1,1,1.0
14,3,97.18,0.0,212.76,61.26,1,1,1.0
14,4,306.88,0.0,397.02,111.67,1,1,1.0
14,6,0.0,175.63,16.73,51.24000000000001,1,1,1.0
15,5,698.0,144.19,262.0,116.50999999999999,1,1,1.0
15,3,97.15,0.0,212.47,61.18,1,1,1.0
15,4,306.87,0.0,396.98,111.53,1,1,1.0
15,6,0.0,173.91,35.54,66.34,1,1,1.0
16,5,658.0,135.7,270.9,113.10000000000002,1,1,1.0
16,3,97.11,0.0,212.19,61.09,1,1,1.0
16,4,306.85,0.0,396.94999999999993,111.39,1,1,1.0
16,6,0.0,172.2,54.36,81.44,1,1,1.0
17,5,622.3,128.3,260.70000000000005,109.79999999999998,1,1,1.0
17,3,97.07,0.0,212.95999999999998,61.01,1,1,1.0
17,4,306.83,0.0,396.92,111.25,1,1,1.0
17,6,0.0,170.48,73.18,96.53999999999999,1,1,1.0
18,5,584.23,119.4,253.26999999999998,109.79999999999998,1,1,1.0
18,3,97.03,0.0,213.72,60.92,1,1,1.0
18,4,306.82,0.0,396.88000000000005,111.11,1,1,1.0
18,6,0.0,168.77,92.0,111.62999999999997,1,1,1.0
19,5,548.98,114.8,244.41999999999996,104.2,1,1,1.0
19,3,96.99,0.0,214.49,60.84,1,1,1.0
19,4,306.8,0.0,396.84999999999997,110.97,1,1,1.0
19,6,0.0,176.4,115.95,117.82000000000002,1,1,1.0
20,5,517.44,110.43,235.30999999999995,100.76999999999998,1,1,1.0
20,3,96.96,0.0,215.25,60.75,1,1,1.0
20,4,306.78,0.0,396.82000000000005,110.83,1,1,1.0
20,6,0.0,184.02,139.9,124.02000000000001,1,1,1.0
21,5,485.9,106.07,226.20000000000005,97.33000000000001,1,1,1.0
21,3,96.92,0.0,216.01,60.67,1,1,1.0
21,4,306.77,0.0,396.78,110.69,1,1,1.0
21,6,0.0,191.65,163.4,130.21,1,1,1.0
22,5,456.85,101.7,218.94999999999993,93.95,1,1,1.0
22,3,96.88,0.0,216.78000000000003,60.58,1,1,1.0
22,4,306.75,0.0,396.75,110.56,1,1,1.0
22,6,0.0,197.3,197.76,138.38,1,1,1.0
23,5,427.8,97.34,211.7,90.56,1,1,1.0
23,3,96.84,0.0,217.54999999999998,60.5,1,1,1.0
23,4,306.73,0.0,396.72,110.42,1,1,1.0
23,6,13.39,206.9,210.81,142.6,1,1,1.0
24,5,402.59,92.97,203.86000000000007,87.53,1,1,1.0
24,3,96.63,0.0,216.95999999999998,60.18,1,1,1.0
24,4,306.72,0.0,396.67999999999995,110.28,1,1,1.0
24,6,38.89,218.08,221.66000000000003,151.98999999999998,1,1,1.0
25,5,377.38,88.61,196.02999999999997,84.49,1,1,1.0
25,3,96.43,0.0,216.37,59.87,1,1,1.0
25,4,306.7,0.0,396.65000000000003,110.14,1,1,1.0
25,6,64.39,229.26,232.51,161.37,1,1,1.0
26,5,352.16,84.24,188.2,81.45,1,1,1.0
26,3,96.22,0.0,215.78,59.55,1,1,1.0
26,4,305.8,0.0,397.49999999999994,110.0,1,1,1.0
26,6,89.89,240.44,248.61,170.76,1,1,1.0
27,5,331.96,82.0,177.5,78.19999999999999,1,1,1.0
27,3,96.01,0.0,215.2,59.23,1,1,1.0
27,4,306.4,0.0,396.84000000000003,110.0,1,1,1.0
27,6,115.4,251.62,273.04999999999995,183.82999999999998,1,1,1.0
28,5,308.0,78.4,173.8,76.0,1,1,1.0
28,3,95.8,0.0,214.62,58.91,1,1,1.0
28,4,306.65,0.0,396.5400000000001,110.0,1,1,1.0
28,6,140.9,262.8,297.5,196.89999999999998,1,1,1.0
29,5,288.4,76.92,168.60000000000002,71.38000000000001,1,1,1.0
